,,,-1.1740E-3,-659.999967E-3,,,,,-1.1740E-3,-639.999986E-3,,,,,-1.1740E-3,659.999967E-3,,,,,-1.1740E-3,11.8800,
,,,-1.1730E-3,-639.999986E-3,,,,,-1.1730E-3,-620.000005E-3,,,,,-1.1730E-3,639.999986E-3,,,,,-1.1730E-3,11.8800,
,,,-1.1720E-3,-620.000005E-3,,,,,-1.1720E-3,-659.999967E-3,,,,,-1.1720E-3,639.999986E-3,,,,,-1.1720E-3,11.9200,
,,,-1.1710E-3,-639.999986E-3,,,,,-1.1710E-3,-639.999986E-3,,,,,-1.1710E-3,620.000005E-3,,,,,-1.1710E-3,11.8800,
,,,-1.1700E-3,-639.999986E-3,,,,,-1.1700E-3,-620.000005E-3,,,,,-1.1700E-3,639.999986E-3,,,,,-1.1700E-3,11.8800,
,,,-1.1690E-3,-620.000005E-3,,,,,-1.1690E-3,-620.000005E-3,,,,,-1.1690E-3,620.000005E-3,,,,,-1.1690E-3,11.9200,
,,,-1.1680E-3,-620.000005E-3,,,,,-1.1680E-3,-620.000005E-3,,,,,-1.1680E-3,639.999986E-3,,,,,-1.1680E-3,11.8800,
,,,-1.1670E-3,-599.999964E-3,,,,,-1.1670E-3,-599.999964E-3,,,,,-1.1670E-3,620.000005E-3,,,,,-1.1670E-3,11.9200,
,,,-1.1660E-3,-620.000005E-3,,,,,-1.1660E-3,-620.000005E-3,,,,,-1.1660E-3,599.999964E-3,,,,,-1.1660E-3,11.9200,
,,,-1.1650E-3,-579.999983E-3,,,,,-1.1650E-3,-579.999983E-3,,,,,-1.1650E-3,639.999986E-3,,,,,-1.1650E-3,11.9600,
,,,-1.1640E-3,-579.999983E-3,,,,,-1.1640E-3,-599.999964E-3,,,,,-1.1640E-3,620.000005E-3,,,,,-1.1640E-3,11.9600,
,,,-1.1630E-3,-599.999964E-3,,,,,-1.1630E-3,-579.999983E-3,,,,,-1.1630E-3,599.999964E-3,,,,,-1.1630E-3,12.0000,
,,,-1.1620E-3,-599.999964E-3,,,,,-1.1620E-3,-599.999964E-3,,,,,-1.1620E-3,620.000005E-3,,,,,-1.1620E-3,11.9600,
,,,-1.1610E-3,-579.999983E-3,,,,,-1.1610E-3,-579.999983E-3,,,,,-1.1610E-3,599.999964E-3,,,,,-1.1610E-3,12.0000,
,,,-1.1600E-3,-579.999983E-3,,,,,-1.1600E-3,-579.999983E-3,,,,,-1.1600E-3,599.999964E-3,,,,,-1.1600E-3,12.0000,
,,,-1.1590E-3,-579.999983E-3,,,,,-1.1590E-3,-579.999983E-3,,,,,-1.1590E-3,599.999964E-3,,,,,-1.1590E-3,12.0000,
,,,-1.1580E-3,-579.999983E-3,,,,,-1.1580E-3,-560.000002E-3,,,,,-1.1580E-3,579.999983E-3,,,,,-1.1580E-3,12.0000,
,,,-1.1570E-3,-579.999983E-3,,,,,-1.1570E-3,-579.999983E-3,,,,,-1.1570E-3,579.999983E-3,,,,,-1.1570E-3,12.0000,
,,,-1.1560E-3,-560.000002E-3,,,,,-1.1560E-3,-579.999983E-3,,,,,-1.1560E-3,560.000002E-3,,,,,-1.1560E-3,12.0400,
,,,-1.1550E-3,-560.000002E-3,,,,,-1.1550E-3,-579.999983E-3,,,,,-1.1550E-3,560.000002E-3,,,,,-1.1550E-3,12.0000,
,,,-1.1540E-3,-560.000002E-3,,,,,-1.1540E-3,-560.000002E-3,,,,,-1.1540E-3,560.000002E-3,,,,,-1.1540E-3,12.0400,
,,,-1.1530E-3,-560.000002E-3,,,,,-1.1530E-3,-579.999983E-3,,,,,-1.1530E-3,560.000002E-3,,,,,-1.1530E-3,12.0400,
,,,-1.1520E-3,-539.999962E-3,,,,,-1.1520E-3,-560.000002E-3,,,,,-1.1520E-3,560.000002E-3,,,,,-1.1520E-3,12.0400,
,,,-1.1510E-3,-539.999962E-3,,,,,-1.1510E-3,-539.999962E-3,,,,,-1.1510E-3,560.000002E-3,,,,,-1.1510E-3,12.0400,
,,,-1.1500E-3,-539.999962E-3,,,,,-1.1500E-3,-539.999962E-3,,,,,-1.1500E-3,539.999962E-3,,,,,-1.1500E-3,12.0800,
,,,-1.1490E-3,-539.999962E-3,,,,,-1.1490E-3,-539.999962E-3,,,,,-1.1490E-3,560.000002E-3,,,,,-1.1490E-3,12.0400,
,,,-1.1480E-3,-539.999962E-3,,,,,-1.1480E-3,-519.999981E-3,,,,,-1.1480E-3,539.999962E-3,,,,,-1.1480E-3,12.0400,
,,,-1.1470E-3,-539.999962E-3,,,,,-1.1470E-3,-519.999981E-3,,,,,-1.1470E-3,539.999962E-3,,,,,-1.1470E-3,12.0800,
,,,-1.1460E-3,-500.000000E-3,,,,,-1.1460E-3,-519.999981E-3,,,,,-1.1460E-3,519.999981E-3,,,,,-1.1460E-3,12.0800,
,,,-1.1450E-3,-519.999981E-3,,,,,-1.1450E-3,-519.999981E-3,,,,,-1.1450E-3,519.999981E-3,,,,,-1.1450E-3,12.0800,
,,,-1.1440E-3,-500.000000E-3,,,,,-1.1440E-3,-519.999981E-3,,,,,-1.1440E-3,539.999962E-3,,,,,-1.1440E-3,12.0800,
,,,-1.1430E-3,-500.000000E-3,,,,,-1.1430E-3,-500.000000E-3,,,,,-1.1430E-3,500.000000E-3,,,,,-1.1430E-3,12.0800,
,,,-1.1420E-3,-500.000000E-3,,,,,-1.1420E-3,-500.000000E-3,,,,,-1.1420E-3,500.000000E-3,,,,,-1.1420E-3,12.0800,
,,,-1.1410E-3,-500.000000E-3,,,,,-1.1410E-3,-500.000000E-3,,,,,-1.1410E-3,500.000000E-3,,,,,-1.1410E-3,12.1200,
,,,-1.1400E-3,-479.999989E-3,,,,,-1.1400E-3,-500.000000E-3,,,,,-1.1400E-3,500.000000E-3,,,,,-1.1400E-3,12.1200,
,,,-1.1390E-3,-500.000000E-3,,,,,-1.1390E-3,-479.999989E-3,,,,,-1.1390E-3,519.999981E-3,,,,,-1.1390E-3,12.1200,
,,,-1.1380E-3,-479.999989E-3,,,,,-1.1380E-3,-479.999989E-3,,,,,-1.1380E-3,500.000000E-3,,,,,-1.1380E-3,12.1600,
,,,-1.1370E-3,-500.000000E-3,,,,,-1.1370E-3,-479.999989E-3,,,,,-1.1370E-3,500.000000E-3,,,,,-1.1370E-3,12.1600,
