"Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4"
0.924000,0.984,2.777,-2.596,0.525,0.924000,-0.286,0.159,-1.155,0.525,0.924000,-0.706,-0.105,-0.252,0.520,0.924000,1.399,2.982,-0.310,0.525,0.924000,-0.730,-1.673,-1.101,0.520,0.924000,-1.326,-3.509,-2.000,0.530,0.924000,-0.442,-0.872,-2.518,0.525,0.924000,0.799,-0.769,0.730,0.525,0.924000,-1.477,-1.971,0.652,0.525,0.924000,-2.195,-3.724,1.683,0.525,0.924000,-1.971,-1.048,2.659,0.525,0.924000,0.359,-1.223,0.085,0.525,0.924000,-1.199,-1.082,0.608,0.525,0.924000,-0.857,-0.818,1.893,0.520,0.924000,-0.725,-1.414,1.170,0.520,0.924000,-0.574,-0.872,-1.795,0.525,0.924000,-0.745,-0.286,-0.457,0.525,0.924000,-1.595,-0.589,1.741,0.530,0.924000,0.930,2.708,1.136,0.525,0.924000,-1.419,-1.243,0.984,0.525,0.924000,-1.072,-0.212,0.442,0.520,0.924000,-0.159,-0.066,-1.683,0.525,0.924000,0.369,2.112,-0.271,0.525,0.924000,-0.325,1.145,-0.486,0.525,0.924000,0.735,1.961,-0.515,0.525,0.924000,-2.083,-4.755,0.237,0.520,0.924000,1.048,0.051,1.028,0.530,0.924000,1.512,1.927,1.165,0.520,0.924000,-1.595,-0.662,1.692,0.520,0.924000,2.611,-1.956,5.463,0.525
0.927300,1.053,2.933,-2.444,0.525,0.927300,-0.261,0.139,-1.238,0.525,0.927300,-0.686,-0.110,-0.325,0.530,0.927300,1.458,2.982,-0.071,0.525,0.927300,-0.764,-1.722,-1.092,0.520,0.927300,-1.404,-3.665,-1.756,0.525,0.927300,-0.462,-0.940,-2.562,0.525,0.927300,0.740,-0.808,0.632,0.525,0.927300,-1.497,-1.878,0.769,0.525,0.927300,-2.244,-3.431,2.083,0.525,0.927300,-1.937,-0.696,2.694,0.530,0.927300,0.300,-1.219,-0.012,0.525,0.927300,-1.194,-1.023,0.613,0.525,0.927300,-0.852,-0.701,1.858,0.525,0.927300,-0.750,-1.341,1.160,0.530,0.927300,-0.584,-0.930,-1.834,0.525,0.927300,-0.730,-0.300,-0.525,0.525,0.927300,-1.560,-0.393,1.707,0.525,0.927300,0.994,2.620,1.267,0.525,0.927300,-1.409,-1.136,1.023,0.520,0.927300,-1.043,-0.168,0.374,0.520,0.927300,-0.154,-0.085,-1.770,0.525,0.927300,0.427,2.117,-0.261,0.525,0.927300,-0.266,1.145,-0.579,0.525,0.927300,0.779,1.980,-0.462,0.525,0.927300,-2.181,-4.662,0.730,0.520,0.927300,1.013,-0.032,0.969,0.525,0.927300,1.526,1.780,1.302,0.520,0.927300,-1.551,-0.462,1.668,0.525,0.927300,2.435,-2.615,5.092,0.525
0.930600,1.121,3.099,-2.264,0.525,0.930600,-0.256,0.120,-1.316,0.530,0.930600,-0.667,-0.120,-0.408,0.525,0.930600,1.512,2.957,0.178,0.530,0.930600,-0.799,-1.775,-1.072,0.520,0.930600,-1.492,-3.817,-1.482,0.525,0.930600,-0.476,-1.013,-2.611,0.530,0.930600,0.681,-0.842,0.520,0.520,0.930600,-1.507,-1.780,0.872,0.525,0.930600,-2.283,-3.084,2.459,0.525,0.930600,-1.888,-0.359,2.679,0.525,0.930600,0.247,-1.219,-0.105,0.525,0.930600,-1.189,-0.955,0.618,0.525,0.930600,-0.847,-0.589,1.810,0.525,0.930600,-0.769,-1.272,1.155,0.525,0.930600,-0.603,-0.999,-1.873,0.525,0.930600,-0.716,-0.320,-0.593,0.530,0.930600,-1.512,-0.208,1.658,0.525,0.930600,1.048,2.513,1.394,0.520,0.930600,-1.399,-1.013,1.043,0.520,0.930600,-1.009,-0.134,0.300,0.520,0.930600,-0.154,-0.100,-1.844,0.525,0.930600,0.486,2.132,-0.242,0.525,0.930600,-0.217,1.140,-0.672,0.525,0.930600,0.823,2.000,-0.403,0.525,0.930600,-2.269,-4.491,1.233,0.525,0.930600,0.974,-0.105,0.896,0.525,0.930600,1.531,1.619,1.433,0.525,0.930600,-1.512,-0.276,1.629,0.520,0.930600,2.239,-3.260,4.667,0.525
0.933900,1.194,3.255,-2.063,0.525,0.933900,-0.237,0.100,-1.399,0.530,0.933900,-0.647,-0.129,-0.476,0.525,0.933900,1.560,2.908,0.432,0.530,0.933900,-0.838,-1.819,-1.043,0.525,0.933900,-1.575,-3.934,-1.175,0.525,0.933900,-0.496,-1.092,-2.650,0.530,0.933900,0.628,-0.867,0.413,0.520,0.933900,-1.512,-1.668,0.974,0.530,0.933900,-2.308,-2.689,2.786,0.525,0.933900,-1.824,-0.032,2.625,0.525,0.933900,0.188,-1.214,-0.183,0.530,0.933900,-1.179,-0.891,0.613,0.525,0.933900,-0.833,-0.481,1.756,0.525,0.933900,-0.784,-1.199,1.140,0.525,0.933900,-0.618,-1.072,-1.907,0.525,0.933900,-0.701,-0.344,-0.657,0.525,0.933900,-1.463,-0.032,1.590,0.525,0.933900,1.101,2.391,1.526,0.520,0.933900,-1.385,-0.896,1.053,0.520,0.933900,-0.974,-0.100,0.227,0.525,0.933900,-0.149,-0.115,-1.922,0.525,0.933900,0.549,2.132,-0.217,0.530,0.933900,-0.168,1.136,-0.759,0.525,0.933900,0.862,2.020,-0.339,0.530,0.933900,-2.347,-4.247,1.736,0.520,0.933900,0.930,-0.178,0.823,0.525,0.933900,1.531,1.443,1.541,0.525,0.933900,-1.463,-0.105,1.560,0.525,0.933900,2.029,-3.827,4.222,0.520
0.937200,1.272,3.411,-1.829,0.525,0.937200,-0.227,0.090,-1.482,0.530,0.937200,-0.628,-0.144,-0.554,0.525,0.937200,1.614,2.825,0.686,0.530,0.937200,-0.872,-1.868,-1.009,0.520,0.937200,-1.663,-4.032,-0.852,0.525,0.937200,-0.520,-1.175,-2.684,0.520,0.937200,0.574,-0.886,0.310,0.520,0.937200,-1.521,-1.546,1.057,0.525,0.937200,-2.313,-2.254,3.065,0.525,0.937200,-1.756,0.281,2.527,0.525,0.937200,0.144,-1.209,-0.276,0.525,0.937200,-1.170,-0.828,0.598,0.525,0.937200,-0.818,-0.369,1.702,0.520,0.937200,-0.799,-1.121,1.131,0.520,0.937200,-0.637,-1.145,-1.937,0.530,0.937200,-0.686,-0.369,-0.725,0.530,0.937200,-1.409,0.129,1.502,0.525,0.937200,1.145,2.254,1.658,0.520,0.937200,-1.360,-0.784,1.053,0.525,0.937200,-0.945,-0.076,0.149,0.525,0.937200,-0.149,-0.125,-2.000,0.530,0.937200,0.603,2.132,-0.188,0.530,0.937200,-0.125,1.136,-0.838,0.525,0.937200,0.906,2.024,-0.261,0.525,0.937200,-2.405,-3.919,2.215,0.530,0.937200,0.891,-0.232,0.745,0.530,0.937200,1.526,1.258,1.629,0.525,0.937200,-1.409,0.056,1.482,0.525,0.937200,1.814,-4.305,3.783,0.520
0.940500,1.350,3.553,-1.565,0.525,0.940500,-0.222,0.071,-1.560,0.525,0.940500,-0.608,-0.159,-0.628,0.525,0.940500,1.653,2.713,0.945,0.520,0.940500,-0.911,-1.922,-0.965,0.525,0.940500,-1.756,-4.095,-0.501,0.525,0.940500,-0.549,-1.272,-2.718,0.525,0.940500,0.525,-0.896,0.203,0.520,0.940500,-1.516,-1.414,1.131,0.520,0.940500,-2.303,-1.790,3.289,0.530,0.940500,-1.673,0.569,2.400,0.525,0.940500,0.095,-1.204,-0.354,0.530,0.940500,-1.155,-0.764,0.589,0.530,0.940500,-0.803,-0.266,1.639,0.525,0.940500,-0.803,-1.053,1.106,0.525,0.940500,-0.657,-1.228,-1.961,0.525,0.940500,-0.681,-0.393,-0.789,0.525,0.940500,-1.350,0.286,1.404,0.525,0.940500,1.179,2.103,1.775,0.525,0.940500,-1.341,-0.676,1.033,0.520,0.940500,-0.911,-0.056,0.071,0.525,0.940500,-0.149,-0.139,-2.073,0.530,0.940500,0.662,2.142,-0.139,0.525,0.940500,-0.076,1.131,-0.921,0.525,0.940500,0.950,2.039,-0.183,0.525,0.940500,-2.449,-3.529,2.674,0.525,0.940500,0.842,-0.286,0.662,0.525,0.940500,1.512,1.062,1.702,0.525,0.940500,-1.355,0.208,1.389,0.525,0.940500,1.585,-4.681,3.372,0.520
0.943800,1.433,3.675,-1.287,0.525,0.943800,-0.208,0.051,-1.639,0.530,0.943800,-0.593,-0.178,-0.701,0.525,0.943800,1.687,2.567,1.189,0.525,0.943800,-0.950,-1.971,-0.916,0.525,0.943800,-1.839,-4.115,-0.129,0.525,0.943800,-0.579,-1.360,-2.742,0.525,0.943800,0.471,-0.906,0.105,0.525,0.943800,-1.512,-1.277,1.189,0.520,0.943800,-2.278,-1.311,3.436,0.525,0.943800,-1.585,0.823,2.249,0.520,0.943800,0.046,-1.204,-0.432,0.525,0.943800,-1.145,-0.706,0.564,0.525,0.943800,-0.779,-0.173,1.570,0.520,0.943800,-0.813,-0.974,1.087,0.525,0.943800,-0.676,-1.306,-1.980,0.530,0.943800,-0.672,-0.427,-0.847,0.525,0.943800,-1.287,0.413,1.292,0.525,0.943800,1.214,1.941,1.893,0.525,0.943800,-1.311,-0.564,1.009,0.525,0.943800,-0.882,-0.042,-0.007,0.520,0.943800,-0.144,-0.159,-2.151,0.530,0.943800,0.711,2.142,-0.085,0.525,0.943800,-0.027,1.131,-0.999,0.525,0.943800,0.989,2.034,-0.100,0.525,0.943800,-2.488,-3.070,3.079,0.530,0.943800,0.803,-0.325,0.574,0.530,0.943800,1.487,0.867,1.741,0.525,0.943800,-1.297,0.339,1.282,0.525,0.943800,1.350,-4.994,3.011,0.520
0.947100,1.516,3.783,-0.974,0.530,0.947100,-0.203,0.032,-1.717,0.520,0.947100,-0.584,-0.203,-0.774,0.520,0.947100,1.712,2.396,1.429,0.525,0.947100,-0.989,-2.015,-0.852,0.525,0.947100,-1.922,-4.090,0.261,0.525,0.947100,-0.608,-1.463,-2.762,0.525,0.947100,0.422,-0.906,0.007,0.520,0.947100,-1.492,-1.136,1.233,0.525,0.947100,-2.234,-0.823,3.514,0.525,0.947100,-1.497,1.062,2.078,0.525,0.947100,-0.002,-1.199,-0.505,0.525,0.947100,-1.126,-0.647,0.535,0.530,0.947100,-0.755,-0.081,1.492,0.530,0.947100,-0.818,-0.906,1.057,0.520,0.947100,-0.706,-1.389,-1.990,0.525,0.947100,-0.667,-0.457,-0.911,0.525,0.947100,-1.219,0.540,1.170,0.520,0.947100,1.233,1.756,1.995,0.525,0.947100,-1.282,-0.457,0.974,0.530,0.947100,-0.847,-0.037,-0.085,0.525,0.947100,-0.149,-0.173,-2.225,0.525,0.947100,0.764,2.142,-0.027,0.525,0.947100,0.007,1.131,-1.062,0.525,0.947100,1.023,2.034,-0.007,0.525,0.947100,-2.498,-2.567,3.431,0.525,0.947100,0.764,-0.369,0.491,0.530,0.947100,1.463,0.672,1.766,0.525,0.947100,-1.233,0.462,1.165,0.525,0.947100,1.121,-5.228,2.703,0.525
0.950400,1.595,3.851,-0.637,0.525,0.950400,-0.193,0.012,-1.795,0.525,0.950400,-0.564,-0.222,-0.847,0.525,0.950400,1.741,2.195,1.643,0.525,0.950400,-1.023,-2.063,-0.789,0.525,0.950400,-2.000,-4.007,0.667,0.525,0.950400,-0.642,-1.565,-2.767,0.520,0.950400,0.374,-0.906,-0.090,0.520,0.950400,-1.482,-0.994,1.263,0.520,0.950400,-2.176,-0.349,3.514,0.525,0.950400,-1.399,1.263,1.893,0.525,0.950400,-0.042,-1.189,-0.574,0.525,0.950400,-1.106,-0.598,0.501,0.525,0.950400,-0.730,-0.002,1.409,0.525,0.950400,-0.818,-0.838,1.028,0.520,0.950400,-0.735,-1.477,-1.995,0.525,0.950400,-0.652,-0.491,-0.969,0.525,0.950400,-1.155,0.642,1.043,0.520,0.950400,1.248,1.575,2.088,0.525,0.950400,-1.253,-0.359,0.926,0.525,0.950400,-0.823,-0.032,-0.164,0.525,0.950400,-0.154,-0.193,-2.308,0.520,0.950400,0.808,2.132,0.042,0.525,0.950400,0.042,1.136,-1.131,0.525,0.950400,1.062,2.020,0.090,0.520,0.950400,-2.493,-2.020,3.705,0.530,0.950400,0.720,-0.398,0.403,0.525,0.950400,1.429,0.476,1.770,0.525,0.950400,-1.170,0.564,1.048,0.525,0.950400,0.886,-5.399,2.449,0.525
0.953700,1.683,3.885,-0.281,0.525,0.953700,-0.183,-0.002,-1.873,0.520,0.953700,-0.554,-0.252,-0.921,0.525,0.953700,1.751,1.966,1.849,0.525,0.953700,-1.062,-2.107,-0.716,0.525,0.953700,-2.068,-3.871,1.067,0.530,0.953700,-0.672,-1.673,-2.772,0.525,0.953700,0.330,-0.896,-0.188,0.520,0.953700,-1.458,-0.852,1.277,0.520,0.953700,-2.098,0.110,3.451,0.530,0.953700,-1.297,1.438,1.697,0.520,0.953700,-0.085,-1.189,-0.642,0.530,0.953700,-1.087,-0.549,0.462,0.525,0.953700,-0.701,0.076,1.331,0.525,0.953700,-0.818,-0.769,0.989,0.520,0.953700,-0.759,-1.570,-1.990,0.520,0.953700,-0.647,-0.530,-1.028,0.525,0.953700,-1.087,0.730,0.911,0.525,0.953700,1.258,1.380,2.161,0.525,0.953700,-1.219,-0.271,0.872,0.525,0.953700,-0.794,-0.032,-0.252,0.525,0.953700,-0.154,-0.208,-2.386,0.525,0.953700,0.857,2.127,0.115,0.520,0.953700,0.085,1.145,-1.194,0.525,0.953700,1.096,2.000,0.188,0.520,0.953700,-2.464,-1.448,3.900,0.525,0.953700,0.681,-0.418,0.315,0.525,0.953700,1.389,0.291,1.756,0.525,0.953700,-1.106,0.652,0.916,0.530,0.953700,0.662,-5.521,2.254,0.530
0.957000,1.756,3.880,0.095,0.520,0.957000,-0.178,-0.027,-1.956,0.525,0.957000,-0.540,-0.281,-0.989,0.520,0.957000,1.756,1.712,2.015,0.525,0.957000,-1.096,-2.142,-0.632,0.525,0.957000,-2.132,-3.670,1.468,0.530,0.957000,-0.711,-1.795,-2.757,0.525,0.957000,0.281,-0.891,-0.276,0.525,0.957000,-1.433,-0.711,1.267,0.520,0.957000,-2.015,0.549,3.333,0.525,0.957000,-1.194,1.585,1.502,0.520,0.957000,-0.125,-1.189,-0.706,0.525,0.957000,-1.072,-0.501,0.427,0.525,0.957000,-0.672,0.144,1.243,0.525,0.957000,-0.813,-0.706,0.950,0.520,0.957000,-0.789,-1.663,-1.980,0.525,0.957000,-0.642,-0.569,-1.082,0.520,0.957000,-1.018,0.803,0.779,0.520,0.957000,1.253,1.175,2.215,0.525,0.957000,-1.179,-0.183,0.808,0.525,0.957000,-0.764,-0.037,-0.320,0.525,0.957000,-0.154,-0.232,-2.459,0.525,0.957000,0.911,2.103,0.193,0.520,0.957000,0.120,1.160,-1.253,0.525,0.957000,1.126,1.971,0.291,0.520,0.957000,-2.420,-0.882,3.998,0.525,0.957000,0.642,-0.432,0.227,0.525,0.957000,1.350,0.110,1.722,0.530,0.957000,-1.043,0.730,0.794,0.525,0.957000,0.437,-5.604,2.117,0.530
0.960300,1.834,3.822,0.486,0.525,0.960300,-0.168,-0.042,-2.029,0.525,0.960300,-0.535,-0.310,-1.057,0.525,0.960300,1.746,1.448,2.156,0.525,0.960300,-1.140,-2.176,-0.545,0.525,0.960300,-2.186,-3.416,1.853,0.525,0.960300,-0.750,-1.922,-2.737,0.520,0.960300,0.242,-0.886,-0.364,0.525,0.960300,-1.409,-0.574,1.248,0.520,0.960300,-1.912,0.950,3.162,0.525,0.960300,-1.096,1.707,1.316,0.525,0.960300,-0.164,-1.189,-0.769,0.525,0.960300,-1.048,-0.462,0.374,0.520,0.960300,-0.642,0.203,1.150,0.525,0.960300,-0.808,-0.632,0.906,0.525,0.960300,-0.823,-1.761,-1.961,0.525,0.960300,-0.642,-0.603,-1.140,0.520,0.960300,-0.955,0.867,0.642,0.520,0.960300,1.253,0.969,2.254,0.525,0.960300,-1.145,-0.110,0.740,0.525,0.960300,-0.740,-0.046,-0.403,0.525,0.960300,-0.154,-0.252,-2.537,0.525,0.960300,0.955,2.083,0.276,0.520,0.960300,0.159,1.170,-1.306,0.525,0.960300,1.160,1.937,0.393,0.520,0.960300,-2.352,-0.310,4.017,0.525,0.960300,0.598,-0.452,0.134,0.525,0.960300,1.302,-0.056,1.663,0.525,0.960300,-0.979,0.794,0.667,0.525,0.960300,0.217,-5.643,2.044,0.525
0.963600,1.907,3.709,0.882,0.525,0.963600,-0.168,-0.061,-2.112,0.520,0.963600,-0.525,-0.339,-1.131,0.525,0.963600,1.731,1.165,2.259,0.525,0.963600,-1.175,-2.205,-0.437,0.525,0.963600,-2.225,-3.104,2.215,0.530,0.963600,-0.799,-2.049,-2.703,0.520,0.963600,0.203,-0.877,-0.452,0.525,0.963600,-1.380,-0.442,1.214,0.520,0.963600,-1.800,1.316,2.952,0.525,0.963600,-0.989,1.805,1.131,0.530,0.963600,-0.203,-1.189,-0.828,0.525,0.963600,-1.028,-0.418,0.325,0.525,0.963600,-0.608,0.261,1.057,0.525,0.963600,-0.799,-0.574,0.857,0.520,0.963600,-0.857,-1.863,-1.932,0.520,0.963600,-0.642,-0.652,-1.189,0.520,0.963600,-0.886,0.911,0.510,0.520,0.963600,1.233,0.769,2.269,0.525,0.963600,-1.106,-0.042,0.667,0.525,0.963600,-0.716,-0.061,-0.481,0.530,0.963600,-0.164,-0.276,-2.611,0.525,0.963600,0.999,2.054,0.359,0.520,0.963600,0.198,1.189,-1.360,0.525,0.963600,1.184,1.883,0.496,0.520,0.963600,-2.264,0.227,3.939,0.525,0.963600,0.564,-0.452,0.042,0.525,0.963600,1.243,-0.217,1.590,0.525,0.963600,-0.916,0.842,0.535,0.525,0.963600,0.007,-5.658,2.029,0.525
0.966900,1.966,3.538,1.277,0.520,0.966900,-0.164,-0.085,-2.195,0.520,0.966900,-0.515,-0.369,-1.199,0.520,0.966900,1.707,0.886,2.332,0.520,0.966900,-1.214,-2.220,-0.330,0.530,0.966900,-2.249,-2.747,2.547,0.525,0.966900,-0.847,-2.186,-2.654,0.520,0.966900,0.164,-0.872,-0.535,0.525,0.966900,-1.336,-0.315,1.165,0.520,0.966900,-1.678,1.639,2.713,0.525,0.966900,-0.886,1.883,0.950,0.525,0.966900,-0.232,-1.199,-0.886,0.525,0.966900,-1.004,-0.388,0.271,0.525,0.966900,-0.579,0.310,0.969,0.525,0.966900,-0.789,-0.515,0.808,0.525,0.966900,-0.896,-1.966,-1.888,0.520,0.966900,-0.642,-0.701,-1.243,0.520,0.966900,-0.823,0.950,0.383,0.520,0.966900,1.214,0.559,2.269,0.530,0.966900,-1.067,0.017,0.584,0.525,0.966900,-0.691,-0.076,-0.554,0.530,0.966900,-0.164,-0.300,-2.684,0.520,0.966900,1.028,2.010,0.457,0.520,0.966900,0.232,1.209,-1.404,0.530,0.966900,1.214,1.824,0.598,0.520,0.966900,-2.171,0.745,3.797,0.530,0.966900,0.525,-0.462,-0.042,0.525,0.966900,1.194,-0.364,1.502,0.525,0.966900,-0.847,0.882,0.403,0.530,0.966900,-0.203,-5.639,2.073,0.525
0.970200,2.024,3.319,1.658,0.520,0.970200,-0.159,-0.100,-2.264,0.520,0.970200,-0.515,-0.413,-1.267,0.525,0.970200,1.673,0.598,2.366,0.520,0.970200,-1.248,-2.230,-0.222,0.525,0.970200,-2.259,-2.352,2.830,0.520,0.970200,-0.891,-2.322,-2.586,0.525,0.970200,0.129,-0.862,-0.618,0.525,0.970200,-1.302,-0.198,1.111,0.520,0.970200,-1.556,1.917,2.464,0.525,0.970200,-0.789,1.946,0.789,0.525,0.970200,-0.261,-1.204,-0.940,0.520,0.970200,-0.979,-0.354,0.212,0.525,0.970200,-0.545,0.354,0.877,0.525,0.970200,-0.779,-0.466,0.755,0.520,0.970200,-0.935,-2.073,-1.834,0.525,0.970200,-0.642,-0.745,-1.292,0.520,0.970200,-0.759,0.979,0.256,0.525,0.970200,1.184,0.369,2.254,0.530,0.970200,-1.028,0.066,0.496,0.525,0.970200,-0.672,-0.095,-0.637,0.525,0.970200,-0.168,-0.320,-2.762,0.520,0.970200,1.062,1.971,0.540,0.525,0.970200,0.266,1.238,-1.448,0.525,0.970200,1.228,1.761,0.696,0.520,0.970200,-2.054,1.214,3.587,0.525,0.970200,0.486,-0.462,-0.129,0.525,0.970200,1.136,-0.486,1.414,0.525,0.970200,-0.789,0.911,0.281,0.525,0.970200,-0.388,-5.585,2.161,0.525
0.973500,2.063,3.040,2.024,0.520,0.973500,-0.159,-0.125,-2.347,0.520,0.973500,-0.515,-0.447,-1.331,0.525,0.973500,1.629,0.320,2.366,0.525,0.973500,-1.287,-2.230,-0.105,0.525,0.973500,-2.259,-1.917,3.055,0.525,0.973500,-0.955,-2.469,-2.508,0.520,0.973500,0.090,-0.852,-0.701,0.525,0.973500,-1.258,-0.090,1.043,0.525,0.973500,-1.424,2.151,2.210,0.520,0.973500,-0.686,1.985,0.632,0.525,0.973500,-0.295,-1.219,-0.989,0.525,0.973500,-0.950,-0.330,0.154,0.525,0.973500,-0.510,0.398,0.789,0.525,0.973500,-0.769,-0.413,0.696,0.525,0.973500,-0.984,-2.186,-1.766,0.520,0.973500,-0.647,-0.799,-1.341,0.520,0.973500,-0.691,0.994,0.129,0.520,0.973500,1.150,0.178,2.210,0.530,0.973500,-0.989,0.110,0.413,0.525,0.973500,-0.652,-0.115,-0.711,0.525,0.973500,-0.178,-0.354,-2.835,0.520,0.973500,1.092,1.912,0.642,0.520,0.973500,0.300,1.263,-1.492,0.525,0.973500,1.243,1.678,0.789,0.520,0.973500,-1.927,1.648,3.333,0.525,0.973500,0.457,-0.447,-0.217,0.520,0.973500,1.072,-0.608,1.306,0.525,0.973500,-0.725,0.930,0.154,0.525,0.973500,-0.579,-5.507,2.303,0.525
0.976800,2.093,2.708,2.361,0.525,0.976800,-0.159,-0.144,-2.420,0.520,0.976800,-0.510,-0.496,-1.394,0.525,0.976800,1.580,0.051,2.337,0.520,0.976800,-1.321,-2.215,0.012,0.530,0.976800,-2.234,-1.473,3.221,0.525,0.976800,-1.009,-2.620,-2.410,0.520,0.976800,0.056,-0.847,-0.774,0.525,0.976800,-1.209,0.012,0.965,0.520,0.976800,-1.292,2.352,1.956,0.525,0.976800,-0.589,2.024,0.491,0.525,0.976800,-0.330,-1.233,-1.038,0.520,0.976800,-0.926,-0.310,0.095,0.525,0.976800,-0.476,0.427,0.691,0.525,0.976800,-0.755,-0.369,0.632,0.525,0.976800,-1.023,-2.288,-1.687,0.520,0.976800,-0.657,-0.847,-1.385,0.520,0.976800,-0.632,1.009,0.007,0.525,0.976800,1.111,-0.002,2.156,0.525,0.976800,-0.950,0.149,0.320,0.525,0.976800,-0.632,-0.144,-0.794,0.525,0.976800,-0.183,-0.383,-2.918,0.525,0.976800,1.126,1.849,0.730,0.520,0.976800,0.339,1.306,-1.526,0.525,0.976800,1.263,1.590,0.877,0.520,0.976800,-1.790,2.024,3.050,0.525,0.976800,0.427,-0.442,-0.305,0.525,0.976800,1.013,-0.706,1.199,0.525,0.976800,-0.667,0.950,0.032,0.525,0.976800,-0.750,-5.389,2.493,0.525
0.980100,2.107,2.342,2.659,0.520,0.980100,-0.159,-0.164,-2.498,0.520,0.980100,-0.510,-0.535,-1.458,0.525,0.980100,1.516,-0.203,2.269,0.525,0.980100,-1.355,-2.195,0.139,0.530,0.980100,-2.200,-1.013,3.319,0.525,0.980100,-1.067,-2.772,-2.288,0.520,0.980100,0.027,-0.838,-0.852,0.525,0.980100,-1.170,0.105,0.877,0.530,0.980100,-1.150,2.508,1.712,0.520,0.980100,-0.491,2.044,0.359,0.530,0.980100,-0.364,-1.253,-1.082,0.520,0.980100,-0.906,-0.295,0.032,0.520,0.980100,-0.447,0.452,0.598,0.530,0.980100,-0.740,-0.325,0.569,0.525,0.980100,-1.072,-2.391,-1.595,0.525,0.980100,-0.667,-0.906,-1.424,0.525,0.980100,-0.569,1.013,-0.105,0.525,0.980100,1.067,-0.168,2.088,0.520,0.980100,-0.906,0.178,0.232,0.520,0.980100,-0.618,-0.168,-0.862,0.525,0.980100,-0.188,-0.418,-2.987,0.520,0.980100,1.150,1.775,0.813,0.525,0.980100,0.374,1.346,-1.556,0.520,0.980100,1.272,1.497,0.960,0.525,0.980100,-1.643,2.347,2.757,0.525,0.980100,0.393,-0.437,-0.388,0.520,0.980100,0.950,-0.794,1.087,0.525,0.980100,-0.608,0.955,-0.081,0.525,0.980100,-0.916,-5.238,2.713,0.525
0.983400,2.107,1.937,2.913,0.525,0.983400,-0.154,-0.188,-2.581,0.520,0.983400,-0.515,-0.584,-1.516,0.525,0.983400,1.453,-0.447,2.181,0.525,0.983400,-1.385,-2.166,0.261,0.525,0.983400,-2.147,-0.559,3.353,0.525,0.983400,-1.131,-2.923,-2.147,0.525,0.983400,-0.007,-0.838,-0.935,0.525,0.983400,-1.121,0.178,0.784,0.520,0.983400,-1.018,2.640,1.492,0.520,0.983400,-0.403,2.059,0.242,0.525,0.983400,-0.398,-1.272,-1.126,0.525,0.983400,-0.886,-0.281,-0.037,0.520,0.983400,-0.413,0.476,0.505,0.525,0.983400,-0.725,-0.291,0.501,0.525,0.983400,-1.121,-2.498,-1.482,0.525,0.983400,-0.672,-0.965,-1.463,0.520,0.983400,-0.520,1.018,-0.217,0.525,0.983400,1.023,-0.325,2.005,0.525,0.983400,-0.872,0.203,0.134,0.530,0.983400,-0.598,-0.198,-0.940,0.525,0.983400,-0.203,-0.447,-3.060,0.525,0.983400,1.175,1.687,0.901,0.530,0.983400,0.413,1.385,-1.580,0.520,0.983400,1.277,1.394,1.033,0.525,0.983400,-1.497,2.625,2.459,0.525,0.983400,0.369,-0.418,-0.476,0.520,0.983400,0.886,-0.867,0.965,0.525,0.983400,-0.549,0.960,-0.198,0.520,0.983400,-1.072,-5.043,2.972,0.525
