"Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4"
1.643400,0.901,2.474,0.794,0.520,1.643400,-0.496,-1.863,-0.208,0.525,1.643400,-0.657,-0.774,-1.302,0.520,1.643400,-0.828,-1.834,-0.085,0.525,1.643400,-1.360,1.883,1.961,0.520,1.643400,-0.696,-1.429,-2.078,0.525,1.643400,0.354,-2.200,2.156,0.525,1.643400,-1.131,-0.930,0.085,0.525,1.643400,0.593,0.061,0.266,0.520,1.643400,-0.955,-2.195,-1.966,0.525,1.643400,-1.907,-3.763,0.554,0.525,1.643400,-0.755,-1.321,-1.600,0.525,1.643400,0.921,1.150,3.656,0.520,1.643400,1.116,2.723,-1.360,0.530,1.643400,0.999,2.269,-1.487,0.525,1.643400,-1.077,0.657,0.828,0.530,1.643400,1.770,1.780,1.937,0.525,1.643400,-1.878,-2.107,1.824,0.530,1.643400,-2.508,-3.436,2.904,0.525,1.643400,-0.125,-3.470,1.038,0.520,1.643400,0.212,-1.350,-0.090,0.525,1.643400,-0.706,-1.604,-1.502,0.520,1.643400,0.134,0.501,-3.133,0.525,1.643400,-0.969,-1.140,-0.037,0.520,1.643400,-1.184,-2.459,-1.121,0.520,1.643400,-0.144,-1.526,0.491,0.520,1.643400,-0.007,1.233,-0.916,0.525,1.643400,0.252,0.969,-2.029,0.525,1.643400,1.018,-0.383,1.043,0.520,1.643400,-0.398,1.697,0.012,0.520
1.646700,0.955,2.410,0.896,0.520,1.646700,-0.545,-1.863,-0.212,0.525,1.646700,-0.667,-0.823,-1.346,0.520,1.646700,-0.857,-1.824,-0.056,0.525,1.646700,-1.238,2.063,1.736,0.525,1.646700,-0.725,-1.516,-2.083,0.525,1.646700,0.256,-2.249,2.059,0.525,1.646700,-1.121,-0.911,0.076,0.525,1.646700,0.574,0.046,0.198,0.530,1.646700,-0.999,-2.308,-1.893,0.525,1.646700,-1.976,-3.646,0.921,0.525,1.646700,-0.779,-1.399,-1.604,0.525,1.646700,0.921,0.930,3.661,0.525,1.646700,1.175,2.816,-1.184,0.525,1.646700,1.043,2.366,-1.380,0.525,1.646700,-1.013,0.720,0.701,0.525,1.646700,1.766,1.516,2.083,0.530,1.646700,-1.883,-1.858,1.990,0.525,1.646700,-2.537,-2.943,3.309,0.520,1.646700,-0.247,-3.451,1.043,0.520,1.646700,0.159,-1.346,-0.178,0.525,1.646700,-0.740,-1.673,-1.497,0.525,1.646700,0.149,0.530,-3.201,0.525,1.646700,-0.974,-1.126,-0.042,0.525,1.646700,-1.228,-2.537,-0.989,0.525,1.646700,-0.198,-1.521,0.432,0.520,1.646700,0.032,1.238,-0.984,0.525,1.646700,0.281,1.009,-2.083,0.525,1.646700,0.960,-0.462,0.945,0.525,1.646700,-0.320,1.702,-0.095,0.525
1.650000,1.004,2.332,1.013,0.525,1.650000,-0.593,-1.858,-0.208,0.530,1.650000,-0.667,-0.877,-1.385,0.525,1.650000,-0.891,-1.814,-0.022,0.525,1.650000,-1.116,2.195,1.512,0.525,1.650000,-0.755,-1.609,-2.078,0.525,1.650000,0.168,-2.278,1.971,0.530,1.650000,-1.116,-0.891,0.066,0.525,1.650000,0.554,0.037,0.125,0.525,1.650000,-1.048,-2.430,-1.795,0.525,1.650000,-2.034,-3.485,1.277,0.525,1.650000,-0.803,-1.473,-1.604,0.525,1.650000,0.926,0.701,3.641,0.520,1.650000,1.233,2.894,-0.999,0.525,1.650000,1.092,2.454,-1.243,0.525,1.650000,-0.945,0.774,0.569,0.525,1.650000,1.751,1.243,2.205,0.520,1.650000,-1.883,-1.585,2.117,0.525,1.650000,-2.542,-2.396,3.646,0.525,1.650000,-0.359,-3.416,1.062,0.520,1.650000,0.105,-1.341,-0.261,0.520,1.650000,-0.774,-1.736,-1.482,0.520,1.650000,0.164,0.559,-3.270,0.520,1.650000,-0.979,-1.126,-0.046,0.525,1.650000,-1.277,-2.606,-0.852,0.520,1.650000,-0.247,-1.512,0.388,0.525,1.650000,0.076,1.238,-1.048,0.525,1.650000,0.300,1.048,-2.127,0.530,1.650000,0.911,-0.535,0.852,0.525,1.650000,-0.242,1.702,-0.188,0.520
1.653300,1.048,2.244,1.121,0.525,1.653300,-0.632,-1.853,-0.203,0.525,1.653300,-0.681,-0.935,-1.433,0.520,1.653300,-0.926,-1.805,0.017,0.525,1.653300,-0.989,2.313,1.302,0.525,1.653300,-0.789,-1.707,-2.063,0.525,1.653300,0.081,-2.293,1.897,0.525,1.653300,-1.106,-0.877,0.051,0.525,1.653300,0.540,0.027,0.056,0.525,1.653300,-1.101,-2.547,-1.687,0.525,1.653300,-2.083,-3.265,1.629,0.525,1.653300,-0.828,-1.556,-1.590,0.525,1.653300,0.911,0.476,3.617,0.520,1.653300,1.297,2.962,-0.799,0.525,1.653300,1.145,2.542,-1.101,0.525,1.653300,-0.882,0.823,0.447,0.525,1.653300,1.726,0.960,2.288,0.530,1.653300,-1.863,-1.306,2.215,0.525,1.653300,-2.523,-1.824,3.900,0.525,1.653300,-0.471,-3.382,1.111,0.530,1.653300,0.051,-1.336,-0.339,0.525,1.653300,-0.808,-1.810,-1.458,0.520,1.653300,0.178,0.593,-3.343,0.525,1.653300,-0.984,-1.116,-0.051,0.525,1.653300,-1.331,-2.659,-0.696,0.520,1.653300,-0.281,-1.497,0.339,0.520,1.653300,0.120,1.253,-1.101,0.525,1.653300,0.330,1.096,-2.176,0.530,1.653300,0.857,-0.593,0.755,0.525,1.653300,-0.173,1.702,-0.281,0.520
1.656600,1.092,2.147,1.233,0.520,1.656600,-0.676,-1.858,-0.193,0.525,1.656600,-0.691,-0.994,-1.463,0.520,1.656600,-0.960,-1.790,0.056,0.525,1.656600,-0.872,2.400,1.101,0.525,1.656600,-0.828,-1.810,-2.039,0.520,1.656600,-0.007,-2.298,1.829,0.525,1.656600,-1.096,-0.857,0.032,0.525,1.656600,0.520,0.022,-0.012,0.525,1.656600,-1.150,-2.654,-1.560,0.525,1.656600,-2.117,-3.001,1.961,0.530,1.656600,-0.857,-1.639,-1.575,0.530,1.656600,0.886,0.261,3.573,0.525,1.656600,1.355,3.016,-0.574,0.525,1.656600,1.199,2.611,-0.940,0.525,1.656600,-0.818,0.852,0.315,0.520,1.656600,1.697,0.676,2.332,0.525,1.656600,-1.834,-1.023,2.278,0.525,1.656600,-2.488,-1.238,4.061,0.525,1.656600,-0.574,-3.328,1.179,0.525,1.656600,-0.002,-1.326,-0.413,0.525,1.656600,-0.847,-1.888,-1.429,0.520,1.656600,0.193,0.628,-3.407,0.525,1.656600,-0.989,-1.111,-0.056,0.525,1.656600,-1.380,-2.703,-0.525,0.525,1.656600,-0.330,-1.482,0.300,0.525,1.656600,0.159,1.263,-1.155,0.525,1.656600,0.364,1.145,-2.215,0.525,1.656600,0.799,-0.642,0.652,0.530,1.656600,-0.110,1.707,-0.359,0.520
1.659900,1.126,2.034,1.346,0.520,1.659900,-0.730,-1.853,-0.173,0.525,1.659900,-0.701,-1.053,-1.487,0.525,1.659900,-0.989,-1.770,0.100,0.525,1.659900,-0.755,2.464,0.935,0.520,1.659900,-0.857,-1.917,-2.005,0.525,1.659900,-0.090,-2.293,1.780,0.525,1.659900,-1.087,-0.842,0.017,0.525,1.659900,0.501,0.022,-0.090,0.525,1.659900,-1.209,-2.767,-1.419,0.525,1.659900,-2.147,-2.689,2.264,0.525,1.659900,-0.886,-1.717,-1.556,0.525,1.659900,0.862,0.051,3.514,0.520,1.659900,1.414,3.045,-0.344,0.525,1.659900,1.248,2.679,-0.769,0.525,1.659900,-0.759,0.872,0.193,0.525,1.659900,1.648,0.393,2.337,0.525,1.659900,-1.805,-0.730,2.308,0.525,1.659900,-2.430,-0.647,4.129,0.525,1.659900,-0.667,-3.270,1.258,0.525,1.659900,-0.042,-1.321,-0.481,0.525,1.659900,-0.886,-1.961,-1.389,0.520,1.659900,0.212,0.672,-3.465,0.525,1.659900,-0.994,-1.101,-0.061,0.525,1.659900,-1.429,-2.733,-0.349,0.525,1.659900,-0.369,-1.473,0.261,0.520,1.659900,0.198,1.272,-1.209,0.525,1.659900,0.393,1.199,-2.249,0.525,1.659900,0.750,-0.681,0.554,0.530,1.659900,-0.042,1.702,-0.422,0.525
1.663200,1.155,1.907,1.443,0.520,1.663200,-0.759,-1.844,-0.154,0.520,1.663200,-0.720,-1.121,-1.516,0.525,1.663200,-1.013,-1.746,0.144,0.525,1.663200,-0.637,2.518,0.769,0.525,1.663200,-0.901,-2.029,-1.961,0.520,1.663200,-0.168,-2.274,1.741,0.525,1.663200,-1.082,-0.828,-0.002,0.525,1.663200,0.481,0.022,-0.154,0.530,1.663200,-1.267,-2.869,-1.253,0.520,1.663200,-2.161,-2.337,2.527,0.525,1.663200,-0.921,-1.800,-1.521,0.520,1.663200,0.828,-0.149,3.446,0.530,1.663200,1.477,3.055,-0.095,0.525,1.663200,1.302,2.728,-0.584,0.520,1.663200,-0.701,0.896,0.081,0.520,1.663200,1.595,0.120,2.317,0.530,1.663200,-1.756,-0.452,2.293,0.525,1.663200,-2.357,-0.071,4.100,0.525,1.663200,-0.764,-3.192,1.355,0.525,1.663200,-0.090,-1.321,-0.549,0.525,1.663200,-0.926,-2.034,-1.341,0.520,1.663200,0.227,0.716,-3.529,0.530,1.663200,-0.994,-1.096,-0.071,0.525,1.663200,-1.477,-2.742,-0.164,0.520,1.663200,-0.408,-1.458,0.227,0.525,1.663200,0.237,1.297,-1.258,0.525,1.663200,0.418,1.263,-2.278,0.525,1.663200,0.696,-0.711,0.447,0.525,1.663200,0.022,1.707,-0.486,0.520
1.666500,1.184,1.770,1.541,0.525,1.666500,-0.799,-1.844,-0.129,0.520,1.666500,-0.735,-1.189,-1.531,0.520,1.666500,-1.043,-1.722,0.193,0.525,1.666500,-0.520,2.552,0.628,0.520,1.666500,-0.940,-2.132,-1.897,0.520,1.666500,-0.242,-2.244,1.717,0.530,1.666500,-1.072,-0.818,-0.022,0.520,1.666500,0.462,0.027,-0.227,0.525,1.666500,-1.326,-2.957,-1.082,0.525,1.666500,-2.156,-1.961,2.747,0.525,1.666500,-0.950,-1.883,-1.473,0.525,1.666500,0.789,-0.335,3.363,0.525,1.666500,1.531,3.035,0.159,0.525,1.666500,1.350,2.757,-0.383,0.520,1.666500,-0.637,0.906,-0.042,0.520,1.666500,1.546,-0.134,2.259,0.525,1.666500,-1.702,-0.178,2.254,0.520,1.666500,-2.259,0.476,3.998,0.525,1.666500,-0.847,-3.104,1.458,0.525,1.666500,-0.134,-1.321,-0.613,0.520,1.666500,-0.965,-2.107,-1.277,0.525,1.666500,0.247,0.764,-3.587,0.525,1.666500,-1.004,-1.092,-0.076,0.525,1.666500,-1.521,-2.733,0.032,0.525,1.666500,-0.447,-1.443,0.193,0.525,1.666500,0.271,1.316,-1.297,0.525,1.666500,0.447,1.331,-2.298,0.525,1.666500,0.647,-0.740,0.339,0.525,1.666500,0.081,1.712,-0.545,0.525
1.669800,1.199,1.624,1.624,0.525,1.669800,-0.833,-1.839,-0.100,0.520,1.669800,-0.755,-1.258,-1.546,0.525,1.669800,-1.067,-1.697,0.242,0.525,1.669800,-0.413,2.576,0.510,0.525,1.669800,-0.989,-2.249,-1.824,0.520,1.669800,-0.315,-2.205,1.697,0.525,1.669800,-1.057,-0.803,-0.037,0.525,1.669800,0.447,0.037,-0.300,0.530,1.669800,-1.385,-3.035,-0.886,0.520,1.669800,-2.147,-1.570,2.913,0.530,1.669800,-0.989,-1.966,-1.419,0.520,1.669800,0.745,-0.510,3.275,0.530,1.669800,1.590,2.982,0.427,0.525,1.669800,1.409,2.772,-0.178,0.520,1.669800,-0.584,0.906,-0.159,0.520,1.669800,1.477,-0.383,2.181,0.525,1.669800,-1.643,0.071,2.176,0.520,1.669800,-2.156,0.994,3.812,0.525,1.669800,-0.930,-2.996,1.580,0.525,1.669800,-0.173,-1.326,-0.672,0.520,1.669800,-1.009,-2.181,-1.209,0.525,1.669800,0.261,0.823,-3.641,0.530,1.669800,-1.004,-1.087,-0.076,0.530,1.669800,-1.565,-2.708,0.237,0.525,1.669800,-0.481,-1.429,0.164,0.525,1.669800,0.310,1.346,-1.331,0.525,1.669800,0.486,1.404,-2.317,0.520,1.669800,0.593,-0.755,0.242,0.525,1.669800,0.139,1.717,-0.589,0.520
1.673100,1.214,1.477,1.702,0.525,1.673100,-0.872,-1.829,-0.066,0.520,1.673100,-0.769,-1.326,-1.556,0.525,1.673100,-1.092,-1.663,0.286,0.525,1.673100,-0.300,2.591,0.403,0.525,1.673100,-1.038,-2.361,-1.736,0.520,1.673100,-0.379,-2.161,1.683,0.525,1.673100,-1.048,-0.799,-0.066,0.520,1.673100,0.437,0.046,-0.369,0.530,1.673100,-1.453,-3.099,-0.676,0.520,1.673100,-2.122,-1.160,3.021,0.530,1.673100,-1.018,-2.059,-1.355,0.525,1.673100,0.696,-0.672,3.172,0.525,1.673100,1.639,2.904,0.691,0.520,1.673100,1.453,2.762,0.042,0.520,1.673100,-0.530,0.911,-0.271,0.520,1.673100,1.409,-0.608,2.073,0.530,1.673100,-1.580,0.315,2.073,0.520,1.673100,-2.034,1.463,3.578,0.530,1.673100,-0.999,-2.879,1.702,0.525,1.673100,-0.217,-1.331,-0.730,0.525,1.673100,-1.048,-2.254,-1.126,0.525,1.673100,0.286,0.877,-3.700,0.525,1.673100,-1.009,-1.077,-0.081,0.525,1.673100,-1.609,-2.654,0.432,0.525,1.673100,-0.515,-1.414,0.134,0.525,1.673100,0.354,1.380,-1.365,0.520,1.673100,0.520,1.477,-2.327,0.520,1.673100,0.545,-0.769,0.139,0.525,1.673100,0.198,1.726,-0.632,0.525
1.676400,1.219,1.311,1.766,0.525,1.676400,-0.906,-1.819,-0.027,0.520,1.676400,-0.794,-1.404,-1.560,0.525,1.676400,-1.106,-1.624,0.335,0.525,1.676400,-0.198,2.601,0.320,0.525,1.676400,-1.087,-2.469,-1.639,0.525,1.676400,-0.447,-2.103,1.678,0.525,1.676400,-1.038,-0.789,-0.090,0.520,1.676400,0.422,0.056,-0.437,0.530,1.676400,-1.512,-3.138,-0.447,0.520,1.676400,-2.078,-0.745,3.074,0.525,1.676400,-1.062,-2.137,-1.282,0.520,1.676400,0.647,-0.818,3.065,0.525,1.676400,1.678,2.786,0.955,0.520,1.676400,1.502,2.728,0.266,0.520,1.676400,-0.476,0.901,-0.379,0.520,1.676400,1.331,-0.808,1.956,0.525,1.676400,-1.507,0.530,1.951,0.520,1.676400,-1.902,1.883,3.294,0.525,1.676400,-1.067,-2.747,1.824,0.525,1.676400,-0.252,-1.336,-0.784,0.520,1.676400,-1.096,-2.322,-1.033,0.525,1.676400,0.310,0.945,-3.748,0.525,1.676400,-1.013,-1.072,-0.090,0.525,1.676400,-1.643,-2.576,0.637,0.530,1.676400,-0.549,-1.409,0.110,0.520,1.676400,0.388,1.409,-1.389,0.520,1.676400,0.554,1.560,-2.332,0.525,1.676400,0.501,-0.774,0.042,0.525,1.676400,0.252,1.731,-0.667,0.520
1.679700,1.219,1.145,1.810,0.530,1.679700,-0.935,-1.810,0.007,0.525,1.679700,-0.818,-1.482,-1.560,0.525,1.679700,-1.126,-1.585,0.383,0.525,1.679700,-0.095,2.606,0.247,0.525,1.679700,-1.140,-2.581,-1.521,0.520,1.679700,-0.510,-2.049,1.678,0.530,1.679700,-1.028,-0.784,-0.120,0.520,1.679700,0.408,0.071,-0.510,0.525,1.679700,-1.570,-3.158,-0.212,0.525,1.679700,-2.024,-0.344,3.065,0.525,1.679700,-1.101,-2.220,-1.189,0.520,1.679700,0.593,-0.945,2.962,0.530,1.679700,1.712,2.630,1.214,0.520,1.679700,1.546,2.674,0.491,0.520,1.679700,-0.427,0.901,-0.481,0.525,1.679700,1.253,-0.994,1.819,0.520,1.679700,-1.429,0.730,1.805,0.525,1.679700,-1.756,2.249,2.996,0.525,1.679700,-1.126,-2.596,1.956,0.525,1.679700,-0.295,-1.341,-0.833,0.525,1.679700,-1.145,-2.396,-0.926,0.525,1.679700,0.335,1.009,-3.797,0.520,1.679700,-1.013,-1.067,-0.095,0.525,1.679700,-1.673,-2.479,0.833,0.525,1.679700,-0.579,-1.394,0.090,0.525,1.679700,0.427,1.448,-1.414,0.515,1.679700,0.593,1.648,-2.327,0.520,1.679700,0.452,-0.774,-0.056,0.525,1.679700,0.305,1.746,-0.691,0.520
1.683000,1.219,0.979,1.844,0.525,1.683000,-0.965,-1.795,0.051,0.520,1.683000,-0.842,-1.556,-1.546,0.525,1.683000,-1.145,-1.541,0.422,0.525,1.683000,-0.002,2.611,0.203,0.525,1.683000,-1.189,-2.679,-1.389,0.520,1.683000,-0.559,-1.980,1.683,0.525,1.683000,-1.018,-0.779,-0.144,0.520,1.683000,0.398,0.090,-0.579,0.525,1.683000,-1.629,-3.153,0.042,0.525,1.683000,-1.956,0.046,3.001,0.525,1.683000,-1.140,-2.293,-1.092,0.525,1.683000,0.530,-1.062,2.855,0.525,1.683000,1.751,2.459,1.458,0.525,1.683000,1.585,2.586,0.725,0.520,1.683000,-0.383,0.891,-0.584,0.525,1.683000,1.165,-1.140,1.673,0.525,1.683000,-1.346,0.901,1.653,0.520,1.683000,-1.604,2.562,2.694,0.530,1.683000,-1.175,-2.430,2.068,0.530,1.683000,-0.330,-1.355,-0.886,0.520,1.683000,-1.189,-2.449,-0.808,0.520,1.683000,0.359,1.096,-3.836,0.525,1.683000,-1.018,-1.067,-0.100,0.525,1.683000,-1.702,-2.357,1.023,0.525,1.683000,-0.608,-1.385,0.071,0.525,1.683000,0.466,1.492,-1.433,0.520,1.683000,0.637,1.736,-2.313,0.525,1.683000,0.413,-0.774,-0.154,0.525,1.683000,0.354,1.761,-0.711,0.525
1.686300,1.199,0.813,1.868,0.530,1.686300,-0.994,-1.775,0.095,0.520,1.686300,-0.872,-1.634,-1.526,0.525,1.686300,-1.155,-1.482,0.462,0.525,1.686300,0.090,2.611,0.164,0.525,1.686300,-1.248,-2.777,-1.238,0.520,1.686300,-0.608,-1.907,1.687,0.525,1.686300,-1.013,-0.779,-0.168,0.520,1.686300,0.383,0.100,-0.652,0.530,1.686300,-1.678,-3.114,0.291,0.525,1.686300,-1.873,0.408,2.899,0.525,1.686300,-1.184,-2.366,-0.989,0.520,1.686300,0.471,-1.165,2.747,0.525,1.686300,1.770,2.244,1.687,0.520,1.686300,1.614,2.474,0.940,0.520,1.686300,-0.335,0.882,-0.681,0.525,1.686300,1.082,-1.282,1.526,0.525,1.686300,-1.263,1.053,1.487,0.520,1.686300,-1.448,2.816,2.391,0.525,1.686300,-1.214,-2.249,2.181,0.525,1.686300,-0.369,-1.370,-0.921,0.525,1.686300,-1.238,-2.498,-0.681,0.525,1.686300,0.388,1.175,-3.875,0.520,1.686300,-1.018,-1.062,-0.105,0.525,1.686300,-1.722,-2.210,1.204,0.525,1.686300,-0.637,-1.370,0.051,0.525,1.686300,0.501,1.541,-1.438,0.520,1.686300,0.676,1.834,-2.283,0.515,1.686300,0.374,-0.769,-0.242,0.520,1.686300,0.403,1.780,-0.720,0.520
1.689600,1.184,0.647,1.868,0.530,1.689600,-1.023,-1.751,0.139,0.520,1.689600,-0.901,-1.722,-1.502,0.520,1.689600,-1.165,-1.433,0.505,0.525,1.689600,0.178,2.606,0.149,0.525,1.689600,-1.306,-2.864,-1.072,0.525,1.689600,-0.657,-1.824,1.697,0.530,1.689600,-1.004,-0.774,-0.198,0.520,1.689600,0.374,0.125,-0.720,0.525,1.689600,-1.731,-3.050,0.554,0.525,1.689600,-1.785,0.750,2.747,0.525,1.689600,-1.233,-2.435,-0.867,0.525,1.689600,0.408,-1.248,2.645,0.525,1.689600,1.780,2.005,1.888,0.525,1.689600,1.648,2.337,1.160,0.525,1.689600,-0.291,0.867,-0.774,0.520,1.689600,0.994,-1.399,1.370,0.525,1.689600,-1.175,1.179,1.321,0.520,1.689600,-1.287,3.031,2.103,0.530,1.689600,-1.253,-2.054,2.283,0.525,1.689600,-0.398,-1.394,-0.960,0.525,1.689600,-1.282,-2.542,-0.540,0.530,1.689600,0.418,1.272,-3.905,0.520,1.689600,-1.018,-1.057,-0.115,0.530,1.689600,-1.741,-2.039,1.365,0.525,1.689600,-0.667,-1.360,0.042,0.525,1.689600,0.540,1.590,-1.443,0.520,1.689600,0.720,1.937,-2.254,0.520,1.689600,0.330,-0.759,-0.335,0.525,1.689600,0.457,1.800,-0.725,0.525
1.692900,1.160,0.481,1.858,0.530,1.692900,-1.048,-1.722,0.188,0.520,1.692900,-0.930,-1.800,-1.463,0.525,1.692900,-1.179,-1.375,0.535,0.525,1.692900,0.271,2.606,0.154,0.525,1.692900,-1.365,-2.943,-0.891,0.525,1.692900,-0.691,-1.736,1.707,0.525,1.692900,-0.999,-0.779,-0.227,0.525,1.692900,0.374,0.144,-0.794,0.525,1.692900,-1.780,-2.947,0.813,0.525,1.692900,-1.687,1.057,2.567,0.520,1.692900,-1.277,-2.484,-0.735,0.525,1.692900,0.349,-1.321,2.542,0.530,1.692900,1.785,1.746,2.063,0.525,1.692900,1.668,2.171,1.365,0.525,1.692900,-0.252,0.857,-0.867,0.525,1.692900,0.906,-1.492,1.223,0.520,1.692900,-1.087,1.287,1.155,0.530,1.692900,-1.131,3.192,1.839,0.525,1.692900,-1.277,-1.849,2.376,0.530,1.692900,-0.442,-1.409,-0.994,0.520,1.692900,-1.331,-2.571,-0.398,0.525,1.692900,0.447,1.365,-3.929,0.525,1.692900,-1.023,-1.062,-0.120,0.525,1.692900,-1.746,-1.858,1.516,0.525,1.692900,-0.691,-1.350,0.027,0.530,1.692900,0.579,1.639,-1.438,0.525,1.692900,0.764,2.044,-2.200,0.525,1.692900,0.291,-0.750,-0.422,0.520,1.692900,0.501,1.819,-0.716,0.525
1.696200,1.136,0.325,1.824,0.525,1.696200,-1.077,-1.692,0.237,0.520,1.696200,-0.960,-1.878,-1.419,0.525,1.696200,-1.175,-1.316,0.564,0.525,1.696200,0.354,2.601,0.164,0.525,1.696200,-1.424,-3.006,-0.686,0.525,1.696200,-0.730,-1.643,1.717,0.525,1.696200,-0.989,-0.784,-0.256,0.525,1.696200,0.364,0.168,-0.862,0.530,1.696200,-1.814,-2.811,1.072,0.525,1.696200,-1.580,1.331,2.361,0.525,1.696200,-1.321,-2.532,-0.589,0.525,1.696200,0.286,-1.380,2.444,0.525,1.696200,1.780,1.473,2.210,0.525,1.696200,1.683,1.980,1.546,0.520,1.696200,-0.212,0.847,-0.955,0.525,1.696200,0.818,-1.565,1.072,0.520,1.696200,-0.994,1.375,0.989,0.520,1.696200,-0.969,3.328,1.600,0.530,1.696200,-1.292,-1.643,2.449,0.525,1.696200,-0.476,-1.438,-1.023,0.525,1.696200,-1.380,-2.586,-0.232,0.525,1.696200,0.481,1.477,-3.944,0.520,1.696200,-1.023,-1.057,-0.129,0.520,1.696200,-1.746,-1.653,1.634,0.520,1.696200,-0.711,-1.341,0.012,0.525,1.696200,0.618,1.697,-1.429,0.520,1.696200,0.818,2.156,-2.137,0.525,1.696200,0.256,-0.745,-0.515,0.520,1.696200,0.554,1.844,-0.701,0.525
1.699500,1.101,0.173,1.785,0.530,1.699500,-1.096,-1.663,0.281,0.525,1.699500,-0.994,-1.966,-1.360,0.520,1.699500,-1.179,-1.253,0.589,0.525,1.699500,0.432,2.591,0.188,0.525,1.699500,-1.477,-3.050,-0.476,0.525,1.699500,-0.764,-1.546,1.717,0.525,1.699500,-0.984,-0.789,-0.281,0.525,1.699500,0.359,0.188,-0.930,0.520,1.699500,-1.853,-2.650,1.321,0.530,1.699500,-1.473,1.565,2.151,0.525,1.699500,-1.360,-2.562,-0.437,0.525,1.699500,0.222,-1.429,2.352,0.525,1.699500,1.761,1.179,2.322,0.525,1.699500,1.692,1.770,1.717,0.525,1.699500,-0.173,0.842,-1.043,0.525,1.699500,0.730,-1.629,0.930,0.525,1.699500,-0.911,1.443,0.828,0.525,1.699500,-0.813,3.426,1.389,0.525,1.699500,-1.306,-1.419,2.498,0.520,1.699500,-0.505,-1.463,-1.053,0.525,1.699500,-1.419,-2.586,-0.071,0.525,1.699500,0.525,1.595,-3.954,0.520,1.699500,-1.023,-1.048,-0.134,0.525,1.699500,-1.736,-1.443,1.736,0.520,1.699500,-0.735,-1.326,0.002,0.525,1.699500,0.657,1.756,-1.409,0.520,1.699500,0.867,2.269,-2.059,0.525,1.699500,0.217,-0.730,-0.603,0.520,1.699500,0.593,1.863,-0.686,0.530
1.702800,1.062,0.027,1.726,0.525,1.702800,-1.116,-1.629,0.325,0.525,1.702800,-1.033,-2.044,-1.302,0.520,1.702800,-1.184,-1.189,0.608,0.520,1.702800,0.505,2.586,0.232,0.530,1.702800,-1.541,-3.070,-0.247,0.530,1.702800,-0.784,-1.448,1.722,0.530,1.702800,-0.974,-0.799,-0.310,0.525,1.702800,0.354,0.212,-0.999,0.525,1.702800,-1.878,-2.449,1.551,0.525,1.702800,-1.360,1.766,1.927,0.520,1.702800,-1.409,-2.581,-0.276,0.525,1.702800,0.164,-1.463,2.264,0.525,1.702800,1.736,0.891,2.396,0.525,1.702800,1.692,1.546,1.853,0.525,1.702800,-0.139,0.833,-1.126,0.525,1.702800,0.647,-1.673,0.794,0.525,1.702800,-0.818,1.502,0.672,0.525,1.702800,-0.657,3.499,1.214,0.520,1.702800,-1.302,-1.189,2.537,0.525,1.702800,-0.545,-1.497,-1.077,0.525,1.702800,-1.463,-2.571,0.100,0.525,1.702800,0.564,1.712,-3.949,0.520,1.702800,-1.023,-1.048,-0.134,0.520,1.702800,-1.726,-1.219,1.810,0.520,1.702800,-0.759,-1.321,-0.007,0.525,1.702800,0.701,1.824,-1.380,0.520,1.702800,0.921,2.381,-1.966,0.525,1.702800,0.183,-0.720,-0.691,0.525,1.702800,0.642,1.893,-0.657,0.525
